id,key,value,type
315802245,name,guanghegaosu,regular
315802245,oneway,yes,regular
315802245,ref,S2,regular
315802245,source,bing,regular
315802247,bridge,yes,regular
315802247,highway,motorway,regular
315802247,layer,1,regular
315802247,name,guanghegaosu,regular
315802247,oneway,yes,regular
315802247,ref,S2,regular
315802247,source,bing,regular
315802248,bridge,yes,regular
315802248,highway,motorway,regular
315802248,layer,1,regular
315802248,name,guanghegaosu,regular
315802248,oneway,yes,regular
315802248,ref,S2,regular
315802248,source,bing,regular
315802249,bridge,yes,regular
315802249,highway,motorway,regular
315802249,layer,1,regular
315802249,name,guanghegaosu,regular
315802249,oneway,yes,regular
315802249,ref,S2,regular
315802249,source,bing,regular
315802250,bridge,yes,regular
315802250,highway,motorway,regular
315802250,layer,1,regular
315802250,name,guanghegaosu,regular
315802250,oneway,yes,regular
315802250,ref,S2,regular
315802250,source,bing,regular
315802253,bridge,yes,regular
315802253,highway,motorway,regular
315802253,layer,1,regular
315802253,name,guanghegaosu,regular
315802253,oneway,yes,regular
315802253,ref,S2,regular
315802253,source,bing,regular
315802254,highway,motorway,regular
315802254,name,guanghegaosu,regular
315802254,name:en,Guanghe Expressway,regular
315802254,oneway,yes,regular
315802254,ref,S2,regular
315802254,source,bing,regular
315802255,bridge,yes,regular
315802255,highway,motorway,regular
315802255,layer,1,regular
315802255,name,guanghegaosu,regular
315802255,oneway,yes,regular
315802255,ref,S2,regular
315802255,source,bing,regular
315802256,bridge,yes,regular
315802256,highway,motorway,regular
315802256,layer,1,regular
315802256,name,guanghegaosu,regular
315802256,oneway,yes,regular
315802256,ref,S2,regular
315802256,source,bing,regular
315802257,bridge,yes,regular
315802257,highway,motorway,regular
315802257,layer,1,regular
315802257,name,guanghegaosu,regular
315802257,oneway,yes,regular
315802257,ref,S2,regular
315802257,source,bing,regular
315802258,highway,motorway,regular
315802258,name,guanghegaosu,regular
315802258,oneway,yes,regular
315802258,ref,S2,regular
315802258,source,bing,regular
315802259,highway,motorway,regular
315802259,name,guanghegaosu,regular
315802259,oneway,yes,regular
315802259,ref,S2,regular
315802259,source,bing,regular
315842405,building,public,regular
315847939,landuse,reservoir,regular
315847940,amenity,bus_station,regular
315847941,highway,trunk_link,regular
315847941,oneway,yes,regular
315847942,highway,service,regular
315847943,highway,residential,regular
315847944,highway,unclassified,regular
315847944,name,fuminlu,regular
315847946,highway,service,regular
315847947,highway,residential,regular
315847948,highway,service,regular
315847949,highway,residential,regular
315847950,highway,service,regular
315847951,highway,service,regular
315847952,highway,service,regular
315847953,highway,residential,regular
315847955,highway,residential,regular
315847956,landuse,reservoir,regular
315847957,landuse,meadow,regular
315847958,highway,service,regular
315857177,natural,water,regular
315857177,water,pond,regular
315857179,highway,residential,regular
315857179,name,tongshalu,regular
315857181,landuse,forest,regular
315857183,highway,service,regular
315857183,oneway,yes,regular
315857183,service,parking_aisle,regular
315857184,highway,residential,regular
315857187,building,yes,regular
315857188,highway,service,regular
315857188,oneway,yes,regular
315857188,service,parking_aisle,regular
315857191,natural,water,regular
315857191,water,pond,regular
315857196,natural,water,regular
315857196,water,reservoir,regular
315857202,highway,tertiary_link,regular
315857202,oneway,yes,regular
315857204,natural,water,regular
315857204,water,pond,regular
315857206,highway,secondary_link,regular
315857206,oneway,yes,regular
315857210,highway,tertiary_link,regular
315857210,oneway,yes,regular
315857213,landuse,reservoir,regular
315857215,highway,service,regular
315857219,building,yes,regular
315857221,highway,residential,regular
315857225,highway,service,regular
315857229,natural,water,regular
315857229,water,pond,regular
315857233,highway,tertiary_link,regular
315857233,oneway,-1,regular
315857235,building,yes,regular
315857237,highway,residential,regular
315857239,building,yes,regular
315857240,landuse,meadow,regular
315857242,building,yes,regular
315857243,landuse,reservoir,regular
315857246,building,yes,regular
315857248,natural,water,regular
315857248,water,pond,regular
315857251,highway,tertiary_link,regular
315857251,oneway,yes,regular
315857252,building,yes,regular
315857255,highway,tertiary_link,regular
315857255,oneway,-1,regular
315857259,building,yes,regular
315857262,highway,service,regular
315857262,service,parking_aisle,regular
315857265,natural,water,regular
315857269,building,yes,regular
315857272,highway,residential,regular
315857272,motor_vehicle,private,regular
315857272,name,baocuilu,regular
315857274,highway,tertiary,regular
315857274,name,baishandongjie,regular
315857277,highway,tertiary_link,regular
315857277,oneway,yes,regular
315857280,highway,residential,regular
315857280,name,dabeinanlu,regular
315857283,building,yes,regular
315857285,building,yes,regular
315857288,highway,residential,regular
315857288,name,dabeidonglu,regular
315857292,highway,residential,regular
315857293,highway,service,regular
315857299,highway,tertiary_link,regular
315857299,oneway,yes,regular
315857301,landuse,forest,regular
315869910,highway,secondary,regular
315869910,layer,-1,regular
315869910,name,yunchengnansilu-yunchengxilusuidao,regular
315869910,oneway,yes,regular
315869910,tunnel,yes,regular
315869911,highway,secondary,regular
315869911,name,yunchengnansilu,regular
315869911,oneway,yes,regular
315869912,highway,residential,regular
315869913,highway,residential,regular
315869913,name,yunchengnansanlu,regular
315869913,name:en,Yunchengnansan Road,regular
315869913,oneway,yes,regular
315869914,amenity,parking,regular
315869915,highway,service,regular
315869915,service,parking_aisle,regular
315869916,highway,residential,regular
315869916,name,yunchengnansanlu,regular
315869916,name:en,Yunchengnansan Road,regular
315869916,oneway,yes,regular
315869917,highway,tertiary_link,regular
315869917,oneway,yes,regular
315869918,highway,secondary,regular
315869918,layer,-1,regular
315869918,name,yunchengnansilu-yunchengxilusuidao,regular
315869918,oneway,yes,regular
315869918,tunnel,yes,regular
315869919,highway,tertiary_link,regular
315869919,name,yunchengnansilu,regular
315869919,oneway,yes,regular
315869921,highway,secondary,regular
315869921,name,yunchengnansilu,regular
315869921,oneway,yes,regular
315869922,highway,secondary,regular
315869922,name,yunchengnansilu,regular
315869922,oneway,yes,regular
315869923,highway,tertiary_link,regular
315869923,name,yunchengnansilu,regular
315869923,oneway,yes,regular
315869924,highway,secondary,regular
315869924,name,yunchengnansilu,regular
315869924,oneway,yes,regular
315916839,highway,secondary_link,regular
315916839,lanes,2,regular
315916839,oneway,yes,regular
315916841,highway,secondary_link,regular
315916841,oneway,yes,regular
315916842,highway,motorway_link,regular
315916842,oneway,yes,regular
315916843,bridge,viaduct,regular
315916843,highway,primary_link,regular
315916843,lanes,1,regular
315916843,layer,2,regular
315916843,oneway,yes,regular
315916844,highway,primary,regular
315916844,name,jichangluhuangshilijiao,regular
315916844,oneway,yes,regular
315916845,highway,secondary_link,regular
315916845,oneway,yes,regular
315916846,highway,tertiary_link,regular
315916846,oneway,yes,regular
315916847,bridge,viaduct,regular
315916847,highway,motorway_link,regular
315916847,layer,2,regular
315916847,oneway,yes,regular
315916848,name,Metro,regular
315916848,name:zh,maidelong,regular
315916848,shop,supermarket,regular
315916848,website,www.metromall.com.cn,regular
315916849,highway,secondary_link,regular
315916849,oneway,-1,regular
315916850,highway,secondary_link,regular
315916850,oneway,yes,regular
315916851,highway,primary,regular
315916851,lanes,3,regular
315916851,maxspeed,60,regular
315916851,nat_ref,106guodao,regular
315916851,oneway,yes,regular
315916852,highway,secondary_link,regular
315916852,name,jichanglu,regular
315916852,oneway,yes,regular
315916853,highway,motorway_link,regular
315916853,oneway,yes,regular
315916854,highway,secondary_link,regular
315916854,name,jichanglu,regular
315916854,oneway,yes,regular
315916855,bridge,viaduct,regular
315916855,highway,primary_link,regular
315916855,lanes,1,regular
315916855,layer,1,regular
315916855,oneway,yes,regular
315916856,bridge,viaduct,regular
315916856,highway,primary_link,regular
315916856,lanes,1,regular
315916856,layer,1,regular
315916856,oneway,yes,regular
315916857,bridge,viaduct,regular
315916857,highway,motorway_link,regular
315916857,layer,1,regular
315916857,oneway,yes,regular
315916859,highway,residential,regular
315916860,highway,secondary_link,regular
315916860,name,jichanglu,regular
315916860,oneway,yes,regular
315916861,highway,primary,regular
315916861,name,jichanglu,regular
315916861,oneway,yes,regular
315916862,highway,motorway_link,regular
315916862,oneway,-1,regular
315916863,bridge,viaduct,regular
315916863,highway,primary_link,regular
315916863,lanes,1,regular
315916863,layer,2,regular
315916863,oneway,yes,regular
315916864,bridge,viaduct,regular
315916864,highway,primary_link,regular
315916864,lanes,1,regular
315916864,layer,1,regular
315916864,oneway,yes,regular
315916865,highway,secondary_link,regular
315916865,lanes,2,regular
315916865,oneway,yes,regular
315916866,highway,primary,regular
315916866,name,jichangluhuangshilijiao,regular
315916866,oneway,yes,regular
315916867,highway,secondary_link,regular
315916867,lanes,3,regular
315916867,name,jichanglu,regular
315916867,oneway,yes,regular
316177205,highway,trunk,regular
316177205,lanes,5,regular
316177205,name,baiyundadaobei,regular
316177205,name:en,Baiyun North Avenue,regular
316177205,oneway,yes,regular
316177205,ref,G105,regular
316177205,source,GPS,regular
316177206,bridge,viaduct,regular
316177206,highway,trunk,regular
316177206,layer,1,regular
316177206,maxspeed,30,regular
316177206,name,baiyundadaonan,regular
316177206,name:en,Baiyun South Avenue,regular
316177206,oneway,yes,regular
316177206,ref,G105,regular
316177207,highway,primary,regular
316177207,lanes,2,regular
316177207,name,huangshidonglu,regular
316177207,oneway,yes,regular
316177210,highway,trunk,regular
316177210,name,baiyundadaonan,regular
316177210,name:en,Baiyun South Avenue,regular
316177210,oneway,yes,regular
316177210,ref,G105,regular
316177211,bridge,viaduct,regular
316177211,highway,trunk,regular
316177211,layer,1,regular
316177211,maxspeed,30,regular
316177211,name,baiyundadaonan,regular
316177211,name:en,Baiyun South Avenue,regular
316177211,oneway,yes,regular
316177211,ref,G105,regular
316184975,highway,tertiary,regular
316184975,name,taishalu,regular
316184976,highway,secondary,regular
316184976,name,taishalu,regular
316185389,building,yes,regular
316185389,building:levels,6,regular
316185389,name,guangzhoushilingnanhuapaijinianzhongxue,regular
316185390,leisure,pitch,regular
316185390,name,caochang,regular
316185606,natural,water,regular
316190443,highway,service,regular
316190444,highway,service,regular
316190445,highway,secondary_link,regular
316190445,oneway,yes,regular
316190446,highway,service,regular
316190447,highway,service,regular
316190448,highway,motorway_link,regular
316190448,oneway,yes,regular
316190448,source,Bing/Survey,regular
316190448,toll,yes,regular
316192031,building,yes,regular
316192032,building,yes,regular
316192033,building,yes,regular
316192035,building,yes,regular
316192036,building,yes,regular
316192037,building,yes,regular
316192038,building,yes,regular
316192039,building,yes,regular
316192522,natural,water,regular
316356337,building,yes,regular
316356337,building:levels,6,regular
316356337,name,taishadasha,regular
316357053,building,yes,regular
316357053,name,xiaoyuanxiaoxue,regular
316476958,building,commercial,regular
316476959,building,commercial,regular
316476960,building,commercial,regular
316476961,building,commercial,regular
316476962,building,commercial,regular
316476963,building,commercial,regular
316476964,building,commercial,regular
316476965,building,commercial,regular
316476966,building,commercial,regular
316476967,building,commercial,regular
316476968,building,commercial,regular
316476969,highway,residential,regular
316477094,highway,residential,regular
316477095,bridge,yes,regular
316477095,highway,track,regular
316477096,leisure,pitch,regular
316477096,lit,no,regular
316477205,area,yes,regular
316477205,name,wutai,regular
316477798,highway,secondary,regular
316477798,oneway,yes,regular
316514871,landuse,residential,regular
316514872,landuse,residential,regular
316514872,name,tiyuhuayuan,regular
316515002,landuse,residential,regular
316515002,name,chuntinghuayuan,regular
316515118,landuse,residential,regular
316515118,name,chunhuixianting,regular
316515118,place,neighbourhood,regular
316516299,building,commercial,regular
316516299,name,taiyangchengguangchang,regular
316522978,amenity,ferry_terminal,regular
316522978,building,yes,regular
316522978,name,fangzhimatou,regular
316531654,landuse,grass,regular
316531655,building,yes,regular
316531655,name,xinhedasha,regular
316531656,landuse,residential,regular
316531656,name,bihaiwan,regular
316535681,building,office,regular
316535681,name,baolizhongxin,regular
316535682,building,commercial,regular
316535682,name,baolidasha,regular
316535683,building,yes,regular
316535683,name,fazhanzhongxindasha,regular
316535684,building,residential,regular
316535684,name,fuliaidingbao,regular
316535685,building,residential,regular
316535686,building,residential,regular
316535687,building,residential,regular
316535688,building,residential,regular
316535689,building,yes,regular
316535690,building,yes,regular
316535691,building,yes,regular
316535692,building,yes,regular
316535693,building,yes,regular
316535694,building,yes,regular
316535695,building,yes,regular
316535696,building,yes,regular
316535696,name,xingchendasha,regular
316616553,building,yes,regular
316616555,street,huachengdadao,add
316616555,building,commercial,regular
316616555,name,guangzhouyuanyangdasha,regular
316616938,highway,residential,regular
316616938,name,jianshesanmalu,regular
316616942,building,yes,regular
316623217,highway,tertiary,regular
316623217,name,yuzhonglu,regular
316623381,leisure,pitch,regular
316623382,leisure,track,regular
316623382,sport,running,regular
316623545,building,school,regular
316623545,name,Fzuo,regular
316623546,building,school,regular
316623546,name,Gzuo,regular
316623572,bridge,yes,regular
316623572,highway,track,regular
316623738,building,school,regular
316623738,name,Ezuo,regular
316623739,building,school,regular
316623739,name,Bzuo,regular
316623740,building,school,regular
316623740,name,Czuo,regular
316623741,building,school,regular
316623741,name,Dzuo,regular
316623742,leisure,pitch,regular
316623742,sport,basketball,regular
316623743,leisure,pitch,regular
316623743,sport,basketball,regular
316623744,leisure,pitch,regular
316623744,sport,basketball,regular
316623745,leisure,pitch,regular
316623745,sport,tennis,regular
316623746,leisure,pitch,regular
316623746,sport,tennis,regular
316623893,leisure,pitch,regular
316623894,leisure,pitch,regular
316623895,amenity,parking,regular
316623896,highway,service,regular
316623896,service,parking_aisle,regular
316628918,highway,residential,regular
316628919,highway,residential,regular
316628920,highway,residential,regular
316628921,highway,residential,regular
316628922,highway,service,regular
316628923,landuse,reservoir,regular
316628924,highway,service,regular
316628925,highway,residential,regular
316628926,highway,residential,regular
316628927,highway,residential,regular
316628928,highway,residential,regular
316628929,highway,residential,regular
316628930,highway,tertiary,regular
316628930,name,huameilu,regular
316628931,highway,residential,regular
316628932,highway,residential,regular
316628933,highway,residential,regular
316628934,highway,residential,regular
316628935,highway,residential,regular
316628936,highway,residential,regular
316628937,highway,residential,regular
316628938,highway,residential,regular
316628939,highway,tertiary,regular
316628939,name,kemulangxilu,regular
316628940,highway,residential,regular
316628941,highway,unclassified,regular
316628941,name,yuxingdonglu,regular
316628942,highway,residential,regular
316628943,highway,residential,regular
316628944,highway,residential,regular
316628945,highway,service,regular
316628946,highway,residential,regular
316628947,highway,residential,regular
316629365,landuse,meadow,regular
316629366,highway,residential,regular
316629367,highway,service,regular
316629368,highway,residential,regular
316629898,landuse,meadow,regular
316629899,highway,residential,regular
316629900,highway,residential,regular
316629901,highway,residential,regular
316634468,highway,service,regular
316634469,highway,residential,regular
316634470,highway,tertiary_link,regular
316634471,highway,residential,regular
316634472,landuse,reservoir,regular
316634473,highway,residential,regular
316634474,highway,residential,regular
316634475,highway,residential,regular
316634476,landuse,reservoir,regular
316634477,highway,service,regular
316634478,highway,service,regular
316634479,highway,residential,regular
316634480,highway,residential,regular
316634481,highway,residential,regular
316634482,highway,residential,regular
316634483,landuse,meadow,regular
316634484,landuse,farmland,regular
316634485,highway,residential,regular
316634486,landuse,meadow,regular
316634487,highway,service,regular
316634488,landuse,meadow,regular
316634489,landuse,reservoir,regular
316634490,highway,residential,regular
316634491,highway,residential,regular
316634492,highway,residential,regular
316634493,highway,residential,regular
316634494,highway,residential,regular
316634495,highway,residential,regular
316634496,landuse,meadow,regular
316634497,highway,residential,regular
316634498,landuse,meadow,regular
316634499,highway,residential,regular
316634500,highway,residential,regular
316634501,landuse,reservoir,regular
316634502,highway,residential,regular
316634503,landuse,meadow,regular
316634504,landuse,meadow,regular
316634505,highway,residential,regular
316634506,highway,residential,regular
316634507,highway,service,regular
316634508,landuse,reservoir,regular
316634509,highway,residential,regular
316634510,landuse,farmland,regular
316634511,highway,residential,regular
316634512,highway,service,regular
316634513,landuse,reservoir,regular
316634514,highway,residential,regular
316634515,highway,residential,regular
316634516,highway,residential,regular
316634517,highway,residential,regular
316634518,waterway,drain,regular
316645159,highway,secondary_link,regular
316645159,oneway,yes,regular
316645160,highway,service,regular
316645160,service,parking_aisle,regular
316645161,building,yes,regular
316645163,landuse,cemetery,regular
316645163,name,huizugongmu,regular
316645164,building,yes,regular
316645164,shop,yes,regular
316645166,highway,steps,regular
316645169,highway,residential,regular
316645169,name,liminnanjie,regular
316645169,name:en,Limin South Street,regular
316645171,highway,service,regular
316645171,service,parking_aisle,regular
316645172,highway,tertiary_link,regular
316645172,oneway,yes,regular
316645173,highway,residential,regular
316645174,highway,tertiary,regular
316645174,name,yunchengnanyilu,regular
316645174,name:en,Yuncheng South 1st Road,regular
316645174,oneway,yes,regular
316645175,highway,service,regular
316645175,service,parking_aisle,regular
316645176,highway,secondary_link,regular
316645176,oneway,yes,regular
316645177,highway,service,regular
316645177,service,parking_aisle,regular
316645178,amenity,parking,regular
316645179,highway,residential,regular
316645180,highway,tertiary_link,regular
316645180,oneway,yes,regular
316645181,highway,secondary_link,regular
316645181,oneway,yes,regular
316645184,highway,residential,regular
316645184,name,xindalu,regular
316645185,highway,service,regular
316645185,service,parking_aisle,regular
316645186,highway,residential,regular
316645187,highway,service,regular
316645187,service,parking_aisle,regular
316645188,highway,secondary,regular
316645188,oneway,yes,regular
316645189,highway,residential,regular
316645190,highway,steps,regular
316645191,highway,service,regular
316645191,service,parking_aisle,regular
316645193,highway,service,regular
316645193,service,parking_aisle,regular
316646082,highway,residential,regular
316646083,highway,service,regular
316654428,highway,residential,regular
316654429,highway,residential,regular
316654430,highway,service,regular
316654431,highway,unclassified,regular
316654432,highway,secondary_link,regular
316654432,oneway,yes,regular
316665644,landuse,meadow,regular
316665645,aeroway,aerodrome,regular
316665645,landuse,military,regular
316665645,name,cencunjichang,regular
316665645,wikidata,Q11048159,regular
316665645,wikipedia,zh:cencunjichang,regular
316665646,landuse,reservoir,regular
316665647,landuse,reservoir,regular
316673482,landuse,meadow,regular
316673483,landuse,meadow,regular
316673484,landuse,meadow,regular
316673485,landuse,meadow,regular
316673486,aeroway,taxiway,regular
316673487,landuse,meadow,regular
316673488,power,line,regular
316673489,highway,trunk_link,regular
316673489,oneway,yes,regular
316673490,landuse,meadow,regular
316673491,landuse,meadow,regular
316673492,landuse,meadow,regular
316673493,power,line,regular
316673494,landuse,meadow,regular
316673495,bridge,yes,regular
316673495,highway,footway,regular
316673495,layer,1,regular
316673496,landuse,meadow,regular
316673497,landuse,meadow,regular
316673498,landuse,meadow,regular
316673499,landuse,meadow,regular
316673500,aeroway,taxiway,regular
316673501,highway,unclassified,regular
316673502,power,line,regular
316673503,highway,service,regular
316673504,highway,steps,regular
316673505,bridge,yes,regular
316673505,highway,footway,regular
316673505,layer,1,regular
316673506,landuse,meadow,regular
316673507,highway,steps,regular
316673508,aeroway,taxiway,regular
316673509,highway,unclassified,regular
316673510,landuse,meadow,regular
316673511,landuse,meadow,regular
316673512,highway,steps,regular
316673513,landuse,meadow,regular
316673514,highway,steps,regular
316673515,landuse,meadow,regular
316673516,landuse,meadow,regular
316673517,landuse,meadow,regular
316673518,aeroway,taxiway,regular
316673519,landuse,meadow,regular
316673520,highway,steps,regular
316797584,highway,residential,regular
316797585,leisure,pitch,regular
316797585,sport,soccer,regular
316797586,leisure,pitch,regular
316797586,sport,soccer,regular
316797587,leisure,pitch,regular
316797587,sport,soccer,regular
316797588,leisure,pitch,regular
316797588,sport,soccer,regular
316797589,leisure,park,regular
316797589,name,dongfenggongyuan,regular
316797589,name:en,Dongfeng Park,regular
316797590,highway,footway,regular
316797591,highway,footway,regular
316797592,landuse,cemetery,regular
316797592,name,shijiulujunsonghukangrizhenwangjiangshilingyuan,regular
316797593,amenity,university,regular
316797593,name,huananligongdaxue,regular
316797593,name:en,South China University of Technology,regular
316846078,highway,service,regular
316846079,power,substation,regular
316846080,power,line,regular
316846081,power,line,regular
316846082,power,line,regular
316846083,power,substation,regular
316846084,power,line,regular
316846085,power,line,regular
316846086,power,line,regular
316846087,power,line,regular
316846089,power,line,regular
316846090,power,line,regular
316902146,highway,tertiary,regular
316902146,name,kexinlu,regular
316902147,power,line,regular
316902148,building,yes,regular
316902148,name,maidelongtianheshangchang,regular
316902148,shop,supermarket,regular
316902149,power,line,regular
316910303,waterway,drain,regular
316910305,landuse,meadow,regular
316910306,power,line,regular
316917172,power,station,regular
316917173,power,station,regular
316917174,power,line,regular
316917175,power,substation,regular
316925079,building,residential,regular
316925080,building,residential,regular
316925081,building,residential,regular
316925082,building,residential,regular
316925083,building,residential,regular
316925084,building,residential,regular
316925085,building,yes,regular
316925086,building,residential,regular
316925087,building,residential,regular
317029588,highway,secondary,regular
317029588,oneway,yes,regular
317029589,highway,unclassified,regular
317029589,oneway,yes,regular
317092994,highway,residential,regular
317092994,name,tangxiayongdonglu,regular
317092994,oneway,no,regular
317092998,highway,residential,regular
317092998,name,tangxiayongxilu,regular
317092998,oneway,no,regular
317102400,building,yes,regular
317102400,name,fantang,regular
317102401,building,yes,regular
317102401,name,xiyuanfantang,regular
317145478,building,apartments,regular
317145478,name,sushe,regular
317291543,building,yes,regular
317291543,name,wuyangxinchengguangchang,regular
317291543,office,yes,regular
317295399,landuse,residential,regular
317295399,name,cuihushanzhuang,regular
317295401,landuse,residential,regular
317474171,access,permissive,regular
317474171,highway,service,regular
317884610,building,yes,regular
317884613,building,yes,regular
317884614,building,yes,regular
318473785,building,yes,regular
318473786,building,yes,regular
318473786,name,laodongjiuyedasha,regular
318473787,building,yes,regular
318473787,name,jinhudasha,regular
318473788,landuse,residential,regular
318473788,name,bihuge,regular
318473789,building,yes,regular
318473790,building,yes,regular
318473791,building,yes,regular
318473792,building,yes,regular
318473792,name,gangkouzhongxin,regular
318473792,nat_name,Port Center,regular
318474202,leisure,park,regular
318474203,building,yes,regular
318474203,name,haiyinzhongxin,regular
318474982,building,yes,regular
318474983,building,yes,regular
318474984,building,residential,regular
318474985,building,residential,regular
318474986,building,residential,regular
318474987,building,yes,regular
318474988,highway,service,regular
318474988,name,dongyuandajie,regular
318474988,service,alley,regular
318474989,leisure,pitch,regular
318474989,sport,basketball,regular
318474990,building,yes,regular
318474991,building,yes,regular
318474992,building,residential,regular
318502301,building,residential,regular
318502302,building,residential,regular
318502303,building,residential,regular
318502304,building,residential,regular
318502305,building,residential,regular
318502306,building,residential,regular
318502307,building,residential,regular
318502308,building,residential,regular
318502310,building,yes,regular
318502311,building,residential,regular
318502312,building,yes,regular
318669455,building,yes,regular
318669456,building,residential,regular
318669457,building,residential,regular
318669459,highway,footway,regular
318669460,highway,footway,regular
318669461,highway,footway,regular
318669462,city,guangzhoushi,add
318669462,housenumber,51hao,add
318669462,postcode,510375,add
318669462,street,zhongshansilu,add
318669462,amenity,school,regular
318669462,name,guangdongshiyanzhongxue,regular
318669462,name:en,Guangdong Experimental High School,regular
318669462,name:fr,École secondaire expérimentale du Guangdong,regular
318669462,phone,+86 020 83810947,regular
318669462,website,http://www.gdsyzx.edu.cn,regular
318669462,wikipedia,zh:guangdongshiyanzhongxue,regular
318669463,highway,service,regular
318669463,service,alley,regular
318669464,building,yes,regular
318669464,leisure,stadium,regular
318669464,name,jingtangtiyuguan,regular
318669465,building,school,regular
318669466,building,residential,regular
318669467,building,residential,regular
318669470,building,school,regular
318669471,building,yes,regular
318669474,building,yes,regular
319049349,highway,secondary,regular
319049349,name,yuexiubeilu,regular
319049349,oneway,yes,regular
319049350,highway,service,regular
319049350,service,alley,regular
319049351,highway,service,regular
319049351,service,alley,regular
319049352,building,yes,regular
319049352,name,jianyindasha,regular
319049353,building,yes,regular
319049353,name,daxindasha,regular
319049354,building,yes,regular
319049354,name,dongjiandasha,regular
319049355,leisure,pitch,regular
319049355,sport,basketball,regular
319049356,leisure,pitch,regular
319049356,sport,basketball,regular
319049838,building,yes,regular
319049838,name,huidedasha,regular
319049839,building,residential,regular
319049839,building:levels,25,regular
319049839,name,dongfangwendeguangchang,regular
319050013,building,residential,regular
319114899,building,residential,regular
319114906,building,residential,regular
319114916,building,residential,regular
319114926,building,residential,regular
319114934,building,yes,regular
319353145,building,yes,regular
319353146,building,yes,regular
319353147,building,yes,regular
319353149,building,yes,regular
319353150,building,yes,regular
319353151,building,yes,regular
319353152,leisure,swimming_pool,regular
319353152,sport,swimming,regular
319353153,building,residential,regular
319353154,building,yes,regular
319353155,building,yes,regular
319353156,building,yes,regular
319353157,building,yes,regular
319353158,building,yes,regular
319353159,building,yes,regular
319353161,building,yes,regular
319353162,building,yes,regular
319353163,building,yes,regular
319353164,building,yes,regular
319353165,building,yes,regular
319353166,building,industrial,regular
319353167,building,yes,regular
319353168,building,yes,regular
319353169,building,yes,regular
319353170,building,yes,regular
319353171,building,yes,regular
319353172,building,yes,regular
319353173,building,yes,regular
319353212,bridge,yes,regular
319353212,highway,residential,regular
319353212,name,haiyuejie,regular
319803529,building,yes,regular
319803530,building,yes,regular
319803531,building,yes,regular
319803532,building,yes,regular
319803533,building,yes,regular
319803534,building,yes,regular
319803535,building,yes,regular
319803536,building,yes,regular
319803537,building,yes,regular
319803538,building,yes,regular
319803539,building,yes,regular
319803540,building,yes,regular
319803541,building,yes,regular
319803542,building,yes,regular
319803543,building,yes,regular
319803543,name,shengfengguangchang,regular
319803544,building,commercial,regular
319803544,name,tianhebeishidaiguangchang,regular
319804285,bridge,viaduct,regular
319804285,highway,footway,regular
319804286,building,residential,regular
319804287,building,yes,regular
319804287,name,fengxingguangchang,regular
319804288,cutting,yes,regular
319804288,highway,trunk,regular
319804288,motorroad,yes,regular
319804288,name,tianhedonglu,regular
319804288,oneway,yes,regular
319804289,building,yes,regular
319804294,building,residential,regular
319829790,building,yes,regular
319829790,name,chuangzhanzhongxin,regular
319829791,building,yes,regular
319829792,building,hotel,regular
319829793,building,yes,regular
319829795,building,yes,regular
319829796,building,yes,regular
319829797,building,yes,regular
319829797,name,shejidasha,regular
319831719,building,yes,regular
319831719,leisure,stadium,regular
319831719,sport,tennis,regular
319831721,leisure,pitch,regular
319831721,sport,tennis,regular
319831722,building,yes,regular
319831722,name,huaxingge,regular
319831723,building,yes,regular
319831723,name,hualongdasha,regular
319831724,building,yes,regular
319831724,name,hongfadasha,regular
319831725,building,yes,regular
319831725,name,baifuguangchang,regular
319831726,building,yes,regular
319831726,name,yangchengguojishangmaozhongxin,regular
319831727,building,yes,regular
319831727,name,yangchengguojishangmaozhongxin,regular
319831728,building,yes,regular
319831728,name,caifuguangchang,regular
319831729,building,yes,regular
319831729,name,caifuguangchang,regular
320042175,building,commercial,regular
320042461,building,hut,regular
320042462,building,hut,regular
320042463,area,yes,regular
320042463,highway,pedestrian,regular
320042841,building,commercial,regular
320042842,building,commercial,regular
320042843,landuse,industrial,regular
320043006,building,commercial,regular
320043007,building,commercial,regular
320043008,building,commercial,regular
320043009,building,commercial,regular
320043458,building,commercial,regular
320043459,building,commercial,regular
320043460,building,commercial,regular
320043461,building,commercial,regular
320043462,building,commercial,regular
320043463,highway,residential,regular
320043464,highway,residential,regular
320043465,highway,residential,regular
320043466,highway,residential,regular
320043468,highway,residential,regular
320043469,highway,residential,regular
320043751,building,commercial,regular
320044041,building,commercial,regular
320044152,highway,service,regular
320044152,motor_vehicle,no,regular
320044152,service,alley,regular
320126230,landuse,industrial,regular
320126231,building,yes,regular
320126231,name,yuanhuishishangcheng,regular
320126231,shop,department_store,regular
320126315,city,guangdongshengguangzhoushi,add
320126315,housenumber,839,add
320126315,postcode,510000,add
320126315,street,congyunlu,add
320126315,building,commercial,regular
320126315,name,lidoushangwuzhongxin,regular
320126316,amenity,parking,regular
320126327,building,apartments,regular
320159745,bridge,viaduct,regular
320159745,highway,footway,regular
320159746,highway,service,regular
320509987,highway,motorway_link,regular
320509987,oneway,yes,regular
320512143,highway,tertiary,regular
320512144,bridge,yes,regular
320512144,highway,tertiary,regular
320512145,bridge,yes,regular
320512145,highway,tertiary,regular
320512146,highway,tertiary,regular
320724061,electrified,contact_line,regular
320724061,frequency,0,regular
320724061,gauge,1435,regular
320724061,name,guangzhouditie1haoxian,regular
320724061,railway,subway,regular
320724061,voltage,1500,regular
